nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,smoker,nationalité_francaise,revenu_estime_mois,montant_pret
Fabre,Michel,46,169.9,69.8,F,oui,doctorat,Occitanie,oui,oui,669,3265.6635815110744
Aubry,Marcel,56,174.6,73.9,H,non,master,Occitanie,non,oui,1783,25212.49725925241
Paul,Timothée,50,161.0,75.4,H,oui,bac+2,Normandie,oui,oui,1542,3892.5885593208627
Bruneau,Constance,49,163.5,55.6,H,oui,bac,Occitanie,non,non,3722,500.0
Monnier,Joseph,42,157.2,71.7,H,non,doctorat,Bretagne,non,non,3439,15362.055630387886
Pineau,Aimé,70,174.9,52.3,F,oui,master,Normandie,non,non,1817,500.0
Riou,Andrée,40,164.5,74.1,H,oui,master,Normandie,non,oui,3305,38181.3225473753
Teixeira,Zacharie,45,162.0,63.6,H,non,doctorat,Normandie,non,oui,3395,27311.79773053749
Weber,Mathilde,52,166.9,79.2,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,3166,23421.083423806307
Bonnin,Élise,63,160.4,79.7,H,oui,bac+2,Occitanie,oui,oui,2228,11675.245364255434
Lacombe,Michelle,75,168.4,63.9,H,oui,master,Normandie,non,non,733,500.0
Chevalier,Stéphanie,67,160.5,53.4,H,oui,bac+2,Occitanie,non,oui,3380,29724.09899452858
Ribeiro,Margot,50,157.3,60.4,H,oui,master,Bretagne,non,oui,3185,31999.33783056111
Philippe,Frédéric,41,157.1,75.6,H,oui,doctorat,Occitanie,non,oui,4168,31113.788945404784
Regnier,Théophile,50,167.0,78.8,H,oui,doctorat,Normandie,non,oui,1316,26661.187327955056
Grenier,Auguste,52,164.5,69.5,H,oui,doctorat,Bretagne,oui,oui,3120,23197.274738567306
Maillard,Amélie,54,155.6,50.4,H,non,doctorat,Normandie,non,oui,2048,24213.599419941598
Allain,Christine,72,163.6,64.6,H,oui,bac,Occitanie,non,oui,1826,10368.348338583379
Vasseur,Pénélope,75,157.8,70.2,H,oui,aucun,Bretagne,oui,oui,567,500.0
Hervé,Lucy,68,155.3,52.3,H,oui,master,Occitanie,non,non,3403,8524.939021071683
Coulon,Denise,42,162.8,54.6,H,oui,doctorat,Occitanie,non,oui,4259,39973.70637482865
Georges,Gabriel,73,165.9,56.9,H,oui,doctorat,Occitanie,non,oui,808,28484.15141500522
Thibault,Théophile,44,161.9,68.4,H,oui,bac+2,Occitanie,non,oui,2989,29357.435828588787
Martinez,Inès,48,166.1,60.9,H,oui,bac+2,Occitanie,non,oui,3197,20998.33150134347
Morel,Eugène,37,162.3,76.4,H,oui,master,Occitanie,non,oui,4002,34686.012296876455
Guillou,Bernard,62,155.8,68.2,H,oui,master,Normandie,non,oui,3863,16304.481012459357
David,Luce,40,164.7,53.2,H,non,doctorat,Occitanie,non,oui,3183,30468.666508412618
Leconte,Monique,38,166.0,62.4,H,non,bac+2,Auvergne-Rhône-Alpes,non,non,2110,500.0
Roche,Diane,73,156.5,71.4,H,oui,doctorat,Normandie,non,non,3528,6694.751182610144
Blin,Nath,62,165.2,63.0,H,oui,aucun,Corse,non,oui,4329,13894.59711148262
Gilbert,Philippine,45,166.9,57.0,H,oui,master,Bretagne,non,oui,2653,38975.48788592534
Collin,Geneviève,51,161.2,63.5,H,oui,master,Normandie,non,non,3262,3167.911262005286
Bouchet,Martine,55,171.1,54.8,H,non,doctorat,Normandie,oui,oui,3718,15147.9275487914
Hoarau,Hortense,44,161.3,73.8,H,oui,master,Occitanie,non,oui,1093,24197.12631219356
Rodrigues,Adélaïde,75,157.6,72.9,H,oui,doctorat,Normandie,non,oui,2718,26693.9666667682
Lemonnier,Élise,52,162.0,57.0,F,oui,aucun,Occitanie,non,non,3570,500.0
Blondel,Margot,71,167.3,65.3,H,non,doctorat,Occitanie,non,oui,1464,28468.01080825251
Hebert,Céline,49,164.8,70.5,F,oui,bac+2,Occitanie,non,oui,4948,29102.89614906144
Leleu,Yves,61,157.0,59.9,H,oui,doctorat,Normandie,non,oui,2418,22774.66518026917
Vidal,Aurore,51,170.7,64.6,F,oui,doctorat,Occitanie,non,oui,811,13259.041763602996
Étienne,Georges,59,161.7,52.5,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,500,19310.428463233875
Millet,Sébastien,73,167.3,79.3,H,oui,master,Occitanie,non,oui,2948,35103.95287958844
Ferrand,Christiane,36,157.2,56.4,H,oui,bac+2,Normandie,non,oui,3102,16819.89270686925
Royer,Sophie,68,170.4,76.9,H,oui,doctorat,Occitanie,non,oui,2465,36108.56303748254
Morel,Célina,70,161.7,79.8,H,oui,bac+2,Occitanie,non,oui,3848,36043.717537448596
Guibert,Odette,52,170.5,66.1,H,oui,master,Hauts-de-France,non,non,3312,12687.294939793192
Besnard,Marie,71,170.9,67.9,H,oui,aucun,Auvergne-Rhône-Alpes,non,oui,3228,21068.113799299386
Baudry,Valentine,55,165.7,74.7,H,oui,doctorat,Occitanie,non,oui,500,28534.012972762368
Lagarde,Lorraine,45,174.6,62.3,F,non,doctorat,Corse,non,non,2086,500.0
Michaud,Nathalie,52,170.5,61.1,H,oui,aucun,Hauts-de-France,oui,oui,2772,11586.762739979946
Durand,Georges,68,155.8,60.9,H,oui,master,Hauts-de-France,non,non,1390,500.0
Guillou,Noël,56,173.5,52.3,F,oui,bac+2,Bretagne,oui,oui,2822,9120.644207874793
Pereira,Aimée,61,173.6,71.2,H,oui,bac+2,Occitanie,non,oui,1267,17791.96932780188
Renaud,Michèle,37,169.8,68.0,H,non,master,Normandie,non,non,578,500.0
Pires,Audrey,44,168.4,61.7,H,oui,aucun,Occitanie,non,oui,2840,26400.23023771774
Fernandes,Françoise,44,159.3,62.5,H,oui,master,Occitanie,oui,oui,2491,19591.04339737922
Vallée,Olivier,75,160.8,73.0,H,non,bac+2,Bretagne,non,oui,1564,21246.420863018277
Guillaume,Roland,72,156.6,50.3,H,oui,bac+2,Occitanie,oui,oui,3690,18976.02024342752
Baron,Rémy,49,163.5,62.3,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,2478,21223.02263490908
Lévêque,Christine,44,160.1,76.7,H,oui,master,Normandie,non,oui,2851,36287.718353941455
Gros,Daniel,36,164.8,68.0,H,oui,master,Hauts-de-France,oui,oui,2223,10781.362598218051
Chauvin,Joséphine,73,173.9,67.7,F,oui,doctorat,Occitanie,non,oui,1543,32849.653866859415
Salmon,Camille,51,161.9,68.8,H,oui,master,Occitanie,non,oui,2204,34308.706648845415
Goncalves,Noël,58,165.1,78.8,H,oui,bac+2,Occitanie,oui,oui,3036,19214.18131978604
Rémy,Geneviève,59,158.4,71.6,F,oui,bac,Occitanie,non,non,4369,5620.8737812717645
Martel,Robert,59,162.0,59.4,H,non,master,Auvergne-Rhône-Alpes,non,oui,3691,39925.73016592869
Perrin,Xavier,53,168.7,56.5,H,non,bac+2,Normandie,non,oui,958,7955.783185178442
Roussel,Marcelle,54,155.2,79.1,F,oui,doctorat,Occitanie,non,oui,2102,23364.029407917846
Perez,Anaïs,50,163.6,79.1,H,oui,doctorat,Occitanie,non,oui,2810,25918.65081371764
Gomez,Dominique,72,159.0,73.7,H,oui,bac+2,Occitanie,non,non,1221,5107.411277151281
Legendre,Auguste,60,170.7,53.4,H,oui,bac+2,Occitanie,non,oui,2623,22293.589955407755
Legrand,Manon,62,172.6,78.7,F,oui,master,Occitanie,non,oui,2528,29787.184285508698
Martins,Nicolas,54,161.9,53.2,H,oui,doctorat,Normandie,non,oui,2502,28801.723162452585
Traore,Roger,42,170.9,54.5,H,oui,bac+2,Occitanie,non,oui,849,25087.328204560174
Guillon,Madeleine,70,168.2,59.7,H,oui,bac,Normandie,non,oui,4023,20091.412040922933
Blanc,Marc,42,164.3,74.4,H,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,1005,24561.40433191328
Guillot,Philippine,67,158.1,73.7,F,oui,master,Occitanie,non,oui,3607,27385.46784523125
Brunet,Louise,36,160.1,59.8,F,oui,master,Occitanie,non,non,2987,500.0
Blanc,Guy,37,165.7,56.3,H,oui,doctorat,Occitanie,non,oui,3186,39725.498927306064
Vincent,Alexandre,54,157.9,63.9,H,oui,doctorat,Bretagne,non,oui,3281,40000.0
Baron,Théophile,53,170.5,60.1,F,oui,doctorat,Occitanie,non,oui,1918,29810.511972759603
Lambert,Odette,58,167.2,54.6,H,oui,doctorat,Occitanie,non,oui,2672,33232.89263457353
Auger,Arthur,73,171.6,60.7,F,oui,doctorat,Occitanie,oui,oui,3428,19386.46314490597
Tessier,Matthieu,68,156.0,61.9,F,oui,doctorat,Occitanie,oui,oui,1905,13702.197260519632
Costa,Luc,54,162.4,58.5,H,oui,master,Occitanie,non,oui,2737,40000.0
Bernard,Augustin,71,156.3,71.4,H,oui,master,Corse,oui,non,2890,500.0
Auger,Pierre,58,165.5,77.0,H,oui,bac+2,Occitanie,non,oui,3343,17453.188952734778
Boucher,Pierre,73,165.0,64.7,H,oui,bac+2,Bretagne,non,non,500,500.0
Raynaud,Gabrielle,62,164.1,56.2,F,oui,bac+2,Corse,non,oui,2137,9032.330162379378
Moreno,Corinne,38,174.2,57.8,F,oui,doctorat,Corse,oui,oui,4404,26842.998406251892
Dufour,François,63,168.7,78.2,H,oui,bac,Corse,non,oui,3504,19159.4935794495
Lesage,Simone,36,171.5,60.8,F,oui,doctorat,Hauts-de-France,non,oui,2942,22159.410817590426
Albert,Olivier,55,167.0,54.7,H,non,doctorat,Occitanie,oui,oui,642,21159.77876786226
Poulain,Luc,62,169.9,65.8,F,non,master,Occitanie,non,oui,2744,17320.198175992613
Cousin,Laetitia,75,163.2,58.1,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,3487,36679.64905537472
Le Roux,Aimé,57,159.3,79.2,H,oui,bac+2,Corse,oui,oui,2902,832.9575130004873
Coste,Gilles,39,157.9,53.0,H,oui,doctorat,Occitanie,non,non,2716,500.0
Potier,Virginie,49,170.6,61.0,F,oui,bac,Occitanie,non,oui,1352,2365.8425481581967
Raymond,Alex,41,174.6,63.0,H,oui,doctorat,Occitanie,non,oui,2361,17192.332619021472
Traore,Daniel,37,168.6,75.0,F,oui,master,Occitanie,non,oui,1080,28880.44663626454
Robert,Élisabeth,71,164.2,67.8,F,oui,bac,Occitanie,oui,oui,3487,9020.664594432079
Bazin,Thierry,55,174.7,51.5,H,non,doctorat,Bretagne,oui,non,926,500.0
Roux,Jeannine,63,172.7,66.9,H,oui,master,Occitanie,non,oui,500,23263.120149900606
Leleu,Nath,51,158.6,57.3,H,non,aucun,Occitanie,non,oui,2254,6462.67018090083
Valette,Agnès,60,171.7,68.4,H,oui,bac+2,Normandie,non,oui,2340,24964.666978069956
Adam,Inès,39,157.4,50.2,H,oui,doctorat,Occitanie,non,oui,2746,40000.0
David,Philippe,63,165.2,79.9,F,oui,bac,Auvergne-Rhône-Alpes,non,non,1192,500.0
Pasquier,Sébastien,56,172.5,73.5,H,oui,doctorat,Occitanie,non,oui,3830,34920.80346949506
Gilbert,Océane,54,155.3,74.5,H,non,doctorat,Occitanie,non,oui,1532,26766.876071859588
Hebert,Tristan,53,159.5,64.1,H,non,master,Occitanie,non,oui,1948,23303.66388942233
Leduc,Claudine,74,163.5,58.7,H,oui,master,Occitanie,non,oui,3127,32011.679040606723
Fabre,Bertrand,63,174.8,73.3,H,non,doctorat,Normandie,non,oui,1716,32751.770943403862
Mercier,Élisabeth,45,160.9,57.3,F,oui,master,Normandie,oui,oui,1953,8122.88938569174
Cohen,Isabelle,59,166.0,68.2,H,oui,master,Hauts-de-France,oui,oui,2075,8800.71014182366
Devaux,Anaïs,54,169.1,70.4,F,oui,bac+2,Occitanie,non,oui,1301,16294.457137533007
Humbert,Agnès,68,168.6,60.5,H,non,doctorat,Normandie,non,oui,1033,15757.310715432506
Klein,Alphonse,42,159.3,61.2,F,oui,master,Occitanie,non,oui,1982,24405.58262072448
Samson,Lorraine,53,171.6,75.6,F,non,bac+2,Normandie,oui,oui,2213,500.0
Paul,Henriette,46,159.4,51.9,H,oui,bac+2,Bretagne,non,oui,1506,21522.788585340575
Laine,Eugène,45,162.9,51.9,H,oui,master,Normandie,non,oui,3322,40000.0
Fournier,Margot,45,159.5,73.8,H,oui,master,Auvergne-Rhône-Alpes,non,oui,1816,26736.063216261602
Delahaye,Tristan,38,161.7,54.0,H,oui,master,Occitanie,non,oui,3210,27845.74227991352
Lambert,Gilbert,42,156.5,79.8,H,non,bac+2,Occitanie,oui,non,3166,500.0
Mary,Cécile,48,170.3,75.2,H,oui,master,Normandie,oui,oui,4964,22100.790248566536
Leduc,Jean,44,171.1,50.5,F,oui,doctorat,Occitanie,non,oui,3136,28079.283849264662
Martel,Charles,59,162.5,79.5,F,oui,aucun,Hauts-de-France,non,oui,1212,2730.805602544972
Costa,Gilles,70,168.3,78.7,H,oui,doctorat,Occitanie,oui,oui,2955,30512.057119366462
Bazin,Agathe,57,161.4,79.7,H,oui,bac+2,Normandie,non,oui,2126,27106.381955405373
Marques,Aimé,42,158.2,65.5,F,oui,master,Occitanie,non,oui,2116,18727.890838897576
Texier,Noémi,44,164.4,79.6,H,oui,master,Bretagne,non,non,4169,17156.043364930603
Ledoux,Laurence,60,163.5,68.1,H,oui,doctorat,Hauts-de-France,non,oui,1168,22341.4590022791
Fournier,Victor,50,155.3,67.8,H,oui,bac+2,Occitanie,oui,oui,4555,19191.721832446838
Nguyen,Martine,64,155.3,50.0,H,non,bac+2,Hauts-de-France,non,oui,1060,12756.063911461428
Vidal,Louise,57,158.8,69.6,H,non,doctorat,Auvergne-Rhône-Alpes,non,oui,3037,28400.22802070207
Prévost,Pierre,37,156.1,59.4,H,oui,master,Occitanie,non,non,2807,6619.022980104898
Dufour,Guy,63,168.2,71.6,H,oui,bac+2,Occitanie,non,oui,1156,19401.897346153193
Turpin,Thibault,63,160.1,52.7,H,oui,aucun,Auvergne-Rhône-Alpes,non,oui,2336,10490.228118307488
Launay,Susanne,53,173.9,56.5,H,non,bac,Corse,non,oui,1566,3594.4642767816044
Dufour,Michel,50,160.1,53.0,H,oui,bac+2,Normandie,non,oui,4435,33041.404468394765
Maréchal,Anaïs,37,167.9,75.8,H,oui,doctorat,Occitanie,non,oui,3635,28608.546940647895
Hernandez,William,61,164.7,54.0,H,oui,doctorat,Auvergne-Rhône-Alpes,non,non,3664,17543.105556186718
Bernard,Claude,36,167.3,65.9,H,oui,bac+2,Bretagne,oui,oui,990,7595.132829166894
Delmas,Marguerite,68,168.7,69.1,H,oui,bac,Occitanie,non,oui,2762,25533.37653206314
Cordier,Rémy,57,170.6,57.5,H,non,master,Normandie,non,oui,3661,17417.000816096213
Dupré,Geneviève,73,168.6,77.1,F,oui,doctorat,Bretagne,non,oui,4079,37033.61515685228
Lecoq,Emmanuel,46,169.5,51.8,H,oui,doctorat,Occitanie,non,oui,1853,33222.12275494233
Bernard,Grégoire,57,166.6,53.9,H,oui,bac+2,Occitanie,non,oui,500,16271.701470709377
Adam,Patrick,44,155.7,66.2,H,oui,bac+2,Normandie,non,oui,3756,31338.79128356985
Laporte,Noémi,47,162.8,53.0,F,oui,master,Auvergne-Rhône-Alpes,non,oui,3325,22207.89006995355
Bernier,Guy,46,159.3,57.9,H,non,aucun,Occitanie,oui,oui,3157,7387.571684336891
Lemoine,Valentine,47,159.2,73.0,F,oui,bac+2,Occitanie,oui,oui,2571,11909.72329394136
Guilbert,Thibaut,66,172.6,69.2,F,non,master,Occitanie,non,non,2648,500.0
Rocher,Julie,49,162.8,62.8,H,oui,bac+2,Occitanie,oui,oui,1819,15647.20084616621
Bigot,Emmanuelle,58,166.0,66.7,H,oui,master,Occitanie,non,oui,4661,37585.94942772478
Diaz,Antoine,51,160.5,64.3,H,oui,master,Île-de-France,non,oui,500,20579.0089454442
Mathieu,Paul,37,171.4,63.5,H,oui,bac+2,Occitanie,oui,oui,1763,8234.234093756495
Michel,Théophile,60,167.1,76.9,H,oui,doctorat,Normandie,oui,oui,1432,26175.816664312886
Didier,Victoire,74,173.2,69.5,H,oui,master,Bretagne,non,non,1347,9815.188908281913
Ruiz,Véronique,54,156.6,54.1,H,oui,doctorat,Corse,non,oui,2970,23782.000099481553
Fernandes,William,60,169.7,75.8,H,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,1258,17440.478568989107
Julien,Adélaïde,54,173.8,56.1,H,oui,bac+2,Occitanie,oui,oui,1215,7796.5513284744075
Legros,Claire,58,162.2,77.4,H,oui,doctorat,Occitanie,non,oui,1558,28793.48555935442
Legrand,Augustin,63,166.5,72.1,F,oui,bac+2,Occitanie,non,oui,1916,15415.136939798082
Navarro,Guillaume,62,156.3,66.1,H,oui,master,Occitanie,non,non,2487,6590.696009157008
Roux,Richard,66,169.4,56.5,H,oui,bac,Bretagne,non,oui,3514,30937.062896608313
Gilbert,Thierry,40,163.2,72.4,H,oui,master,Normandie,non,oui,3224,35347.49773549762
Lamy,Anastasie,66,163.1,70.4,H,oui,bac+2,Bretagne,oui,oui,1284,14864.545700676837
Hernandez,Grégoire,58,158.3,56.1,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,500,9496.14649038682
Jacob,Alexandre,68,168.9,77.5,H,oui,master,Occitanie,oui,non,1068,500.0
Tessier,Patrick,48,160.7,63.7,H,oui,doctorat,Occitanie,non,oui,2028,40000.0
Guillet,Aurélie,72,160.8,57.0,H,oui,doctorat,Corse,non,oui,4220,33751.083674012385
Louis,Olivier,45,160.3,68.1,H,oui,doctorat,Occitanie,non,oui,2729,36755.09784221933
Tessier,Susan,44,168.4,69.7,F,oui,master,Normandie,non,oui,500,16297.429698869288
Dias,Joseph,67,171.7,72.8,H,oui,doctorat,Normandie,non,oui,1653,31188.898112529947
Vasseur,Élise,38,161.4,53.1,H,oui,doctorat,Normandie,oui,oui,1783,7716.439094570384
Jean,Alphonse,63,161.7,72.6,H,oui,master,Occitanie,non,oui,2632,28330.37841544466
Leroux,Denise,40,160.9,72.9,F,oui,doctorat,Occitanie,non,oui,1482,24738.53584102655
Poirier,Raymond,51,169.6,72.4,H,non,doctorat,Occitanie,non,oui,3482,36835.47699626706
Alexandre,Laetitia,62,162.9,56.3,H,oui,bac+2,Occitanie,non,oui,3487,28186.364473111476
Rodriguez,André,72,167.8,55.2,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,2549,18463.443066990294
Alves,Éric,62,168.7,62.8,H,non,master,Occitanie,non,non,4353,6062.44578085876
Aubry,Laurent,45,165.3,74.4,F,oui,master,Normandie,oui,oui,3224,11376.876758786275
Chevalier,Alice,67,169.4,68.5,H,non,doctorat,Occitanie,non,oui,2794,21592.071794592914
Pereira,Éléonore,49,173.7,54.1,H,non,doctorat,Auvergne-Rhône-Alpes,oui,oui,2193,13601.204766417097
Dijoux,Hortense,59,164.8,57.8,F,oui,doctorat,Normandie,non,oui,3488,34164.52114832258
Simon,Gabrielle,36,157.8,76.3,H,oui,master,Bretagne,non,non,3634,18329.80619880034
Arnaud,Christelle,43,158.6,73.9,F,oui,doctorat,Occitanie,non,oui,500,23414.649725887928
Joubert,Stéphanie,69,158.2,55.0,H,oui,master,Occitanie,non,non,1905,4780.116118085107
Meyer,Robert,51,168.2,66.5,H,oui,doctorat,Occitanie,non,non,2648,11957.226364190006
Thibault,Bernadette,53,169.2,51.8,H,oui,master,Hauts-de-France,non,oui,2239,24462.63588430234
Poulain,Lucas,48,166.2,52.5,H,oui,bac+2,Normandie,non,non,3040,3144.65317481379
Dijoux,Maryse,48,171.2,74.9,H,oui,bac+2,Occitanie,non,oui,2751,12910.122664652896
Rey,Alexandre,39,166.4,59.2,F,oui,master,Normandie,non,oui,1694,19831.441756524167
Nicolas,Laurent,52,167.6,55.2,H,non,bac+2,Occitanie,non,oui,1184,6011.374826888744
Bourdon,Adrienne,72,160.2,64.0,H,non,master,Occitanie,non,oui,3073,29606.512862720694
Rey,Valérie,67,173.5,72.4,H,oui,doctorat,Occitanie,non,non,772,1352.2234739156963
Dufour,Juliette,52,168.3,67.5,H,oui,master,Occitanie,non,oui,862,22602.740441339152
Mahe,Nicolas,59,172.9,57.5,F,oui,doctorat,Bretagne,oui,non,2437,500.0
Duhamel,Grégoire,75,156.8,72.5,H,non,doctorat,Occitanie,non,oui,1970,29464.154445064254
Perez,Martin,36,155.6,54.1,H,non,bac+2,Occitanie,oui,oui,1160,4276.640601369046
Arnaud,Margaux,39,158.5,51.6,H,oui,doctorat,Occitanie,non,oui,3685,40000.0
Maurice,Émilie,38,162.5,76.2,H,oui,bac,Normandie,oui,oui,3051,5638.88573915589
Delattre,Guillaume,60,159.3,59.8,F,oui,doctorat,Occitanie,non,oui,2930,26851.800775309348
Pages,Zacharie,42,163.4,68.4,H,oui,master,Hauts-de-France,non,oui,1252,21125.997272229524
Delmas,Éric,38,170.2,66.4,H,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,3218,35899.50794875975
Blanc,Victor,43,161.0,60.8,H,non,master,Occitanie,oui,non,2710,500.0
Chauveau,Audrey,45,169.4,68.3,F,oui,doctorat,Occitanie,non,oui,1973,16087.43698616639
Besnard,Patrick,49,164.4,62.6,H,oui,bac,Normandie,non,non,1133,500.0
Delaunay,Emmanuelle,69,158.6,77.7,F,oui,master,Normandie,non,non,2363,5935.7673271324575
Durand,Jacques,73,168.6,76.9,H,oui,doctorat,Occitanie,oui,oui,4418,33869.42913997882
Perez,Raymond,56,157.7,57.5,F,oui,doctorat,Normandie,non,oui,4186,35077.96832265497
Morvan,Manon,70,155.7,79.5,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,2740,37386.132678356786
Picard,Adélaïde,51,164.1,60.8,F,oui,master,Bretagne,non,oui,1470,11700.231905992821
Bazin,Martin,61,170.8,78.7,H,oui,doctorat,Hauts-de-France,non,oui,1844,23299.444426059465
Hamon,Véronique,57,163.3,78.6,H,oui,master,Bretagne,non,oui,2407,30122.134141263057
Perez,Lucy,48,168.5,63.0,H,oui,bac+2,Bretagne,oui,non,4076,3095.756165026949
Fischer,Isaac,60,166.2,51.7,H,oui,master,Normandie,non,oui,2162,30526.281816141178
Gilles,Franck,39,171.3,74.7,H,oui,master,Occitanie,non,oui,2648,25261.96645508687
Moulin,Anaïs,36,159.7,59.7,F,oui,bac+2,Occitanie,non,oui,5503,36001.77161071275
Auger,Thomas,66,160.7,67.8,H,oui,aucun,Normandie,non,non,1919,500.0
Mallet,Joseph,46,161.0,51.7,F,oui,master,Corse,non,non,3067,500.0
Lévy,Monique,68,157.9,66.5,H,oui,doctorat,Normandie,non,oui,500,19336.786509389713
Andre,Sophie,36,157.9,68.3,H,oui,master,Occitanie,oui,oui,1473,14275.442004669196
Regnier,Laurence,53,162.0,55.2,H,oui,bac+2,Hauts-de-France,non,oui,2171,16233.163423117196
Riou,Jeannine,66,162.5,62.5,F,oui,master,Occitanie,non,oui,3721,34164.15185782857
Torres,Valentine,63,173.4,62.0,F,oui,master,Occitanie,non,oui,944,15162.093917169146
Teixeira,Simone,63,158.8,58.1,H,oui,doctorat,Occitanie,non,oui,2771,34871.75735494122
Schneider,Chantal,60,164.1,54.5,H,oui,bac+2,Occitanie,non,oui,3841,31898.056988315246
Meyer,Yves,45,164.0,58.4,H,non,bac+2,Occitanie,oui,oui,2541,9390.292415130596
Bonnin,Alexandrie,59,159.5,62.3,H,oui,bac+2,Corse,non,oui,1474,15330.763037365858
Fleury,Diane,40,172.5,65.8,H,oui,master,Occitanie,oui,oui,1183,14787.623884223336
Lejeune,Léon,66,171.0,68.7,H,oui,doctorat,Occitanie,non,oui,1752,28916.75542360084
Rolland,Margot,41,164.4,56.5,F,oui,doctorat,Occitanie,oui,oui,2839,18607.50627320625
Deschamps,Nicole,45,165.4,62.0,H,oui,aucun,Occitanie,non,oui,2377,13636.36157603806
Valette,Constance,52,165.4,73.4,F,non,master,Bretagne,non,non,1262,500.0
Robert,Margaud,56,166.7,70.0,H,oui,bac+2,Bretagne,non,oui,1884,24300.14176075782
De Sousa,Élisabeth,54,169.3,76.5,H,oui,bac,Occitanie,non,oui,1706,15920.017104827737
Martin,Benoît,68,174.2,63.1,F,non,master,Occitanie,non,non,2259,500.0
Carpentier,Matthieu,37,167.5,70.0,F,oui,doctorat,Occitanie,non,oui,796,25520.77642227339
Fouquet,Audrey,63,170.1,74.1,H,oui,bac+2,Occitanie,non,oui,2768,25977.561444447154
Masse,Christine,73,166.1,64.7,F,non,master,Occitanie,oui,oui,967,5377.352067705441
Munoz,Philippe,45,174.1,73.5,H,oui,aucun,Occitanie,non,oui,1200,8800.802537035424
Costa,Léon,56,168.2,65.5,H,oui,doctorat,Normandie,non,non,1496,500.0
Godard,Aimé,43,164.9,76.2,H,oui,doctorat,Bretagne,non,oui,2181,34431.769053466625
Benard,Philippine,51,172.7,50.3,H,oui,doctorat,Occitanie,non,oui,2098,31392.350384407917
Letellier,Isaac,48,155.8,75.4,F,oui,bac,Normandie,non,oui,3178,18926.516527167994
Letellier,Claudine,74,172.3,67.9,H,oui,master,Occitanie,oui,oui,4049,14844.632277433026
Bouchet,Geneviève,70,170.7,76.7,F,oui,master,Occitanie,non,oui,2868,25677.897584744675
Bouvier,Adélaïde,40,166.1,79.0,H,non,master,Occitanie,oui,oui,2499,14064.37607896653
Maury,Lucy,50,162.8,68.4,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,3935,28932.560573592404
Charles,Élisabeth,62,156.1,65.2,H,oui,master,Bretagne,non,non,2126,6377.140049084238
Fischer,Capucine,44,163.5,78.2,H,oui,bac,Occitanie,non,non,2983,500.0
Hubert,Danielle,65,163.6,60.8,F,non,doctorat,Occitanie,non,non,3575,500.0
Gonzalez,Josette,50,167.6,74.0,H,non,doctorat,Normandie,oui,oui,500,4957.900749343415
Petit,Denis,49,164.0,74.5,H,oui,aucun,Bretagne,non,oui,500,5946.540037664946
Roche,Claude,64,168.2,71.5,H,oui,bac+2,Occitanie,non,non,3016,4482.091559681663
Tanguy,Yves,44,166.2,51.7,H,oui,master,Occitanie,non,non,1860,500.0
Dupuy,Christine,42,160.7,70.2,H,oui,master,Normandie,non,oui,1516,19049.449964760362
Albert,Astrid,44,155.4,72.7,H,oui,doctorat,Normandie,non,oui,1427,37047.643334197666
Caron,Olivier,58,165.6,56.5,H,oui,master,Normandie,non,oui,1175,27003.700059120176
Couturier,Chantal,61,172.7,52.6,H,oui,master,Occitanie,non,oui,3893,25264.433196703998
Louis,Marie,36,167.3,58.8,H,oui,master,Occitanie,non,non,2278,500.0
Duval,Marguerite,56,163.4,71.2,H,oui,master,Occitanie,non,oui,1925,27912.314858613554
Wagner,Antoinette,36,156.2,57.1,H,oui,bac+2,Bretagne,non,oui,3118,31590.775336157472
Brunet,Hugues,57,163.5,71.9,H,oui,bac+2,Normandie,non,oui,901,8651.535671315532
Boulay,Nath,54,165.1,77.8,H,non,doctorat,Hauts-de-France,non,oui,3257,31320.827464111615
Boucher,Lucie,37,171.3,59.7,F,non,doctorat,Corse,non,oui,3133,19158.12209590813
Parent,Théodore,60,158.7,65.3,H,oui,bac+2,Occitanie,oui,non,1577,500.0
Samson,Luce,58,156.9,77.6,F,oui,bac,Corse,non,oui,3323,15075.642453560607
Aubry,Thérèse,55,173.9,50.2,H,oui,doctorat,Occitanie,non,oui,2185,35001.44996285459
Coulon,Caroline,47,164.3,50.7,H,oui,master,Occitanie,non,oui,2548,31434.904396259237
Aubry,Gérard,67,156.5,53.3,H,oui,aucun,Bretagne,non,oui,3573,29580.396359111208
Poirier,Nicole,48,162.7,78.2,H,oui,doctorat,Occitanie,non,oui,3416,40000.0
Gomes,Frédérique,61,162.3,51.3,F,oui,bac+2,Normandie,non,non,2980,500.0
Carre,Andrée,74,174.5,50.5,H,non,bac+2,Bretagne,non,oui,2322,22453.975893359573
