nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,smoker,nationalité_francaise,revenu_estime_mois,montant_pret
Lemaître,Adélaïde,21,198.1,68.4,F,oui,bac+2,Provence-Alpes-Côte d’Azur,non,oui,2971,20761.338654828756
Morel,Catherine,40,162.6,72.7,F,oui,bac+2,Île-de-France,oui,oui,3052,15589.586229794064
Reynaud,Madeleine,21,171.9,54.7,F,oui,bac+2,Occitanie,non,non,2747,500.0
Joubert,Théodore,24,184.6,76.7,F,oui,bac+2,Occitanie,non,oui,3654,20362.0317246577
Gallet,Noël,25,167.6,81.2,H,oui,doctorat,Hauts-de-France,non,oui,2835,27549.180902500364
Arnaud,Éric,69,160.5,74.8,F,non,bac,Bretagne,oui,oui,1309,500.0
Ruiz,Alex,23,163.7,72.8,H,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,oui,2856,29762.45767429781
Riou,Éléonore,74,158.1,85.8,H,oui,master,Provence-Alpes-Côte d’Azur,oui,non,3186,500.0
Lecomte,Édith,57,163.0,46.9,F,non,master,Corse,oui,oui,2326,2597.3351167065093
Hervé,Denise,30,165.5,71.7,F,non,doctorat,Auvergne-Rhône-Alpes,non,oui,2064,24796.438572103933
Dumas,Frédéric,63,149.9,64.2,H,non,aucun,Occitanie,non,oui,2133,500.0
Hamon,Agathe,50,176.3,59.5,H,oui,doctorat,Bretagne,oui,oui,4514,38174.63882706927
Grenier,Olivier,54,150.9,89.7,H,oui,master,Occitanie,oui,oui,2230,20947.71991292791
Garcia,Marie,66,178.6,71.2,F,non,master,Bretagne,oui,oui,3867,13294.325159379046
Chevalier,André,28,166.1,53.5,H,oui,doctorat,Occitanie,non,oui,4204,33340.012063484224
Rolland,Jules,32,168.9,73.3,F,non,doctorat,Provence-Alpes-Côte d’Azur,oui,oui,3981,20964.333797055682
Perrier,Lucy,52,159.7,78.9,H,non,aucun,Hauts-de-France,non,non,1792,500.0
Regnier,Jean,35,168.7,71.1,H,oui,bac,Provence-Alpes-Côte d’Azur,oui,non,699,500.0
Robin,Monique,58,162.2,90.3,F,non,aucun,Bretagne,oui,oui,3563,500.0
Fontaine,Luce,57,169.4,73.6,F,non,aucun,Île-de-France,non,oui,2146,5646.232267732804
Rousseau,Dorothée,35,183.6,67.0,H,non,aucun,Provence-Alpes-Côte d’Azur,non,non,2778,500.0
Benard,Anaïs,34,181.5,58.3,H,non,bac,Auvergne-Rhône-Alpes,non,oui,4370,19393.673173388033
Thierry,Alice,58,154.7,94.4,F,oui,master,Corse,non,oui,2052,12790.946326267194
Mathieu,Michelle,75,167.6,41.6,F,oui,master,Hauts-de-France,non,oui,1954,12302.118130898405
Pascal,Chantal,73,159.6,60.9,H,oui,doctorat,Occitanie,oui,non,2335,500.0
Guillaume,Aurore,19,179.6,73.1,F,oui,bac,Normandie,oui,oui,2869,6642.625153071739
Boulay,Maggie,22,159.0,56.8,F,oui,master,Normandie,oui,non,4658,500.0
Toussaint,Bernadette,26,162.6,94.8,H,oui,master,Normandie,oui,oui,2208,7972.13764103724
Pons,Célina,18,170.0,86.1,H,oui,bac,Provence-Alpes-Côte d’Azur,non,oui,4026,26240.538611382144
Fernandez,Laure,58,168.9,64.2,H,oui,aucun,Auvergne-Rhône-Alpes,oui,oui,2432,877.2076824656982
Thibault,Alice,48,173.4,83.4,F,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,2505,22855.681482308653
Antoine,Suzanne,21,176.2,94.6,F,oui,aucun,Île-de-France,oui,oui,2957,8422.187016902128
Gomes,Antoinette,24,173.1,47.2,F,oui,aucun,Corse,oui,oui,500,500.0
Leroux,Laetitia,42,173.9,68.6,H,non,bac+2,Corse,non,non,1882,500.0
Hoarau,Éléonore,63,172.4,69.1,H,non,bac,Provence-Alpes-Côte d’Azur,oui,oui,3853,4851.068493607207
Clément,Émilie,36,170.9,58.8,F,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,3688,34047.91145241176
Lecomte,Léon,23,167.8,77.9,H,oui,bac,Normandie,non,oui,1927,14964.118677496916
Peron,Jeannine,61,163.5,71.3,F,oui,bac+2,Bretagne,non,non,2515,500.0
Philippe,Corinne,35,174.8,66.0,F,non,bac+2,Provence-Alpes-Côte d’Azur,oui,non,500,500.0
Da Silva,Patricia,27,165.7,81.9,H,non,bac,Normandie,non,non,2143,500.0
Allain,Laurent,68,167.5,84.8,F,oui,aucun,Normandie,non,oui,1645,2123.5005505081112
Henry,Michelle,38,154.6,67.6,H,oui,master,Auvergne-Rhône-Alpes,non,oui,1918,28688.730451909294
Auger,Pénélope,48,160.3,67.4,F,non,bac,Corse,non,oui,3089,7919.901163485197
Jacques,Madeleine,49,169.9,74.6,F,oui,master,Provence-Alpes-Côte d’Azur,non,oui,4676,32707.779678854622
Joly,William,67,166.6,74.2,H,oui,bac,Auvergne-Rhône-Alpes,oui,oui,1888,9351.814288478532
Lacombe,Aimé,72,161.5,61.2,H,non,doctorat,Occitanie,oui,non,1925,500.0
Becker,Agnès,21,173.6,105.2,F,non,bac,Bretagne,non,oui,1640,7912.567377332
Huet,Benoît,72,165.8,69.1,F,oui,bac,Corse,oui,non,2974,500.0
Mendès,Sylvie,25,172.6,89.3,H,non,aucun,Normandie,non,oui,500,500.0
Guillot,Grégoire,24,146.1,62.6,H,non,doctorat,Hauts-de-France,oui,oui,3816,11948.985711082778
Guérin,Inès,27,154.3,24.9,H,oui,aucun,Île-de-France,non,oui,3185,29774.03764366483
Auger,Laure,29,172.4,53.6,F,oui,doctorat,Bretagne,non,oui,1317,23653.661975010113
Hamon,Arnaude,39,160.3,71.7,F,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,1748,24339.547538728326
Jacquet,Zoé,59,174.9,27.2,H,oui,doctorat,Hauts-de-France,oui,oui,1471,23220.87994163839
Bourdon,Stéphanie,45,158.7,66.2,F,non,doctorat,Bretagne,oui,oui,1854,8432.937151860107
Weiss,Philippe,28,178.0,42.1,F,oui,doctorat,Normandie,oui,non,2554,500.0
Petitjean,Anaïs,43,175.6,97.8,H,oui,master,Hauts-de-France,oui,non,1921,500.0
Carre,Honoré,47,173.2,42.9,F,non,master,Normandie,oui,oui,500,918.302371133538
Normand,Inès,41,178.4,69.9,F,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,3914,20367.681299880984
Blondel,Daniel,56,156.3,77.8,F,oui,bac,Bretagne,oui,oui,4742,22728.79518483055
Adam,Zoé,22,174.2,74.1,H,oui,bac+2,Corse,oui,non,2510,500.0
Dupuis,Isabelle,20,154.3,90.3,H,non,aucun,Île-de-France,non,oui,1766,7730.411657119834
Hervé,Jeanne,38,175.0,46.6,H,non,aucun,Auvergne-Rhône-Alpes,non,non,1084,500.0
Raymond,Corinne,50,184.4,64.8,H,non,master,Auvergne-Rhône-Alpes,oui,non,4243,500.0
Guérin,Madeleine,24,169.2,42.4,F,non,doctorat,Provence-Alpes-Côte d’Azur,oui,oui,3570,21105.90520151323
Poulain,Adrienne,68,164.1,80.5,F,non,doctorat,Île-de-France,non,oui,2530,29076.418328451284
Dumas,Luc,61,154.6,72.5,F,oui,aucun,Corse,oui,non,5135,500.0
Besnard,Dominique,59,174.9,69.1,H,oui,doctorat,Auvergne-Rhône-Alpes,non,non,3790,6404.737960730724
Pages,Rémy,39,172.1,73.1,F,non,doctorat,Normandie,oui,non,1190,500.0
Roux,Alain,67,172.3,85.5,F,oui,bac,Provence-Alpes-Côte d’Azur,oui,oui,1496,4576.844444368579
Godard,Antoine,49,184.2,68.6,H,oui,bac,Bretagne,oui,oui,1434,16580.040406503525
Raymond,Patricia,47,180.0,65.7,F,oui,bac+2,Hauts-de-France,oui,oui,3411,1001.0600886816657
Jourdan,Olivier,41,167.1,69.1,F,oui,aucun,Hauts-de-France,non,oui,3092,15153.93316188379
Jacquet,Anaïs,48,172.9,40.1,F,non,bac,Provence-Alpes-Côte d’Azur,non,oui,1154,4993.045644623329
Benoit,Jules,72,179.3,68.0,F,non,master,Hauts-de-France,non,oui,1871,12428.947653300227
Didier,Jeannine,72,156.4,53.8,F,non,aucun,Normandie,non,oui,500,500.0
Fabre,Alain,74,169.0,61.0,H,oui,bac,Île-de-France,oui,non,1340,500.0
Verdier,Marc,36,169.3,75.5,F,oui,doctorat,Normandie,oui,oui,5011,29545.841447312803
Nguyen,Joséphine,73,154.9,87.4,F,oui,bac+2,Occitanie,non,non,3667,500.0
Renault,Noémi,75,162.2,73.0,F,oui,aucun,Hauts-de-France,oui,non,1950,500.0
Lambert,Rémy,43,171.9,92.6,F,oui,master,Auvergne-Rhône-Alpes,oui,oui,3226,19261.554377448032
Gomes,Michelle,56,175.1,63.5,F,oui,master,Provence-Alpes-Côte d’Azur,non,oui,719,16798.43616938626
Pereira,André,52,167.9,88.1,H,non,bac,Corse,non,oui,667,500.0
Normand,Gilbert,56,159.4,71.9,F,oui,bac+2,Normandie,non,oui,1318,1092.346514724518
Delmas,Lorraine,31,162.1,63.6,H,non,bac+2,Bretagne,oui,oui,861,5589.1978378377435
Laurent,Isabelle,22,160.3,80.6,F,non,aucun,Bretagne,non,non,931,500.0
Weber,Éric,51,154.0,60.5,H,non,bac,Île-de-France,oui,non,3378,500.0
Hamel,Isabelle,45,168.0,63.0,F,non,bac,Corse,non,non,2553,500.0
Vallet,Alice,48,152.5,77.4,F,oui,master,Auvergne-Rhône-Alpes,non,non,2960,500.0
Delmas,Thérèse,53,165.9,85.1,H,oui,doctorat,Hauts-de-France,non,non,1147,9234.349983106413
Clerc,Hortense,70,181.3,72.3,F,oui,bac,Occitanie,oui,oui,2096,1870.162692562001
Le Gall,Auguste,38,169.8,68.4,H,non,bac+2,Île-de-France,non,non,3964,2626.7778351390557
Fleury,Matthieu,72,159.2,58.6,H,non,doctorat,Provence-Alpes-Côte d’Azur,oui,oui,3743,20145.01894933539
Marchand,Adrien,30,164.0,83.5,F,oui,doctorat,Normandie,oui,oui,4539,25775.731912246305
François,Grégoire,30,166.0,80.2,H,non,bac+2,Île-de-France,non,non,1115,500.0
Simon,Nicolas,50,177.5,73.0,H,non,master,Normandie,non,oui,3067,27447.58104716017
Olivier,Valentine,71,163.5,45.1,F,non,aucun,Hauts-de-France,non,oui,3103,4184.188755702781
Loiseau,Thomas,29,149.4,65.2,H,non,master,Bretagne,non,non,3629,7247.994758336358
Deschamps,Clémence,62,171.9,99.2,H,oui,aucun,Provence-Alpes-Côte d’Azur,oui,non,3730,500.0
Rolland,Rémy,44,163.5,70.4,H,non,doctorat,Provence-Alpes-Côte d’Azur,non,oui,2443,22521.184164816492
Moreau,Denis,69,154.2,55.9,H,non,master,Corse,oui,non,1827,500.0
Cousin,Aimée,53,149.6,70.7,F,oui,bac,Occitanie,oui,oui,2201,1624.642677331616
Roy,Laurence,68,153.3,76.1,F,non,master,Île-de-France,non,non,3359,6179.9721983562085
Maillet,René,50,172.3,65.1,F,non,bac+2,Bretagne,non,non,3209,500.0
Michaud,Célina,18,176.8,74.6,F,oui,aucun,Île-de-France,oui,non,1510,500.0
Ruiz,Joseph,71,172.8,87.9,F,non,bac,Normandie,oui,oui,1784,500.0
Perrot,Thierry,43,191.0,62.1,H,non,aucun,Normandie,oui,non,2538,500.0
Lombard,Céline,42,163.3,73.3,H,non,bac+2,Hauts-de-France,non,oui,500,500.0
Dupré,Suzanne,63,164.5,53.6,H,oui,doctorat,Normandie,non,non,2662,15075.876169707404
Bertrand,Amélie,28,179.9,79.7,F,oui,aucun,Provence-Alpes-Côte d’Azur,oui,oui,500,1296.9261161537204
Perrier,Denis,58,190.4,74.4,H,oui,doctorat,Provence-Alpes-Côte d’Azur,non,oui,1568,26940.942045488868
Pons,Margot,64,171.6,72.6,H,non,bac+2,Hauts-de-France,oui,non,1699,500.0
Launay,Margaux,32,172.0,60.9,F,oui,doctorat,Corse,non,non,2014,500.0
Langlois,Margaux,60,163.1,48.5,H,non,aucun,Hauts-de-France,oui,non,2675,500.0
Petitjean,Danielle,55,175.9,77.7,H,oui,master,Provence-Alpes-Côte d’Azur,oui,oui,3483,34505.91627123664
Letellier,Étienne,34,173.2,62.0,H,oui,aucun,Occitanie,non,non,3507,500.0
Benoit,Isabelle,31,156.4,56.5,F,oui,master,Île-de-France,non,oui,1342,28624.65475997602
Boulanger,Maggie,58,180.8,84.1,H,oui,master,Normandie,non,non,3084,7202.085329059915
Riou,Auguste,46,180.7,56.8,H,oui,bac+2,Île-de-France,oui,non,2918,500.0
Boulay,Susanne,58,168.7,82.7,H,oui,bac+2,Auvergne-Rhône-Alpes,non,non,2361,500.0
Alves,Geneviève,56,166.2,78.1,H,oui,doctorat,Bretagne,oui,oui,3551,31428.492751338392
Lambert,Louis,19,163.3,69.1,H,oui,bac,Auvergne-Rhône-Alpes,oui,non,1229,500.0
Clément,Noël,19,145.0,73.0,F,oui,bac,Provence-Alpes-Côte d’Azur,oui,oui,3230,8754.801121305405
Perrin,Joséphine,48,172.6,40.8,H,oui,bac+2,Bretagne,non,non,2078,500.0
Lemaire,Frédérique,49,147.8,90.5,F,non,bac,Bretagne,oui,oui,1196,500.0
Boulay,Anne,72,182.6,84.2,F,non,aucun,Bretagne,oui,non,1419,500.0
Vincent,André,64,158.7,75.3,F,non,master,Normandie,non,non,1486,500.0
Andre,Marianne,57,171.0,62.8,H,non,master,Corse,non,oui,500,7011.17360175987
Roy,Charlotte,58,147.7,73.4,H,non,bac,Île-de-France,non,oui,1826,6692.396933531173
Dupré,Adrienne,36,164.5,80.4,F,non,aucun,Provence-Alpes-Côte d’Azur,oui,non,3908,500.0
Charrier,Théodore,45,167.3,64.9,H,non,bac,Provence-Alpes-Côte d’Azur,oui,non,3100,500.0
Voisin,Diane,41,156.4,73.3,H,non,aucun,Île-de-France,non,non,3162,500.0
Bouvet,Marcelle,63,176.8,40.9,F,oui,master,Auvergne-Rhône-Alpes,oui,oui,1586,11982.036500953842
Techer,Timothée,42,161.2,71.5,F,oui,doctorat,Corse,oui,oui,3076,4377.769946350717
Lopes,Jeanne,63,185.0,62.6,H,non,master,Auvergne-Rhône-Alpes,non,oui,1902,23390.38552334746
Lévy,Margaux,21,181.5,74.4,F,non,aucun,Bretagne,non,oui,4021,14322.029912835353
Antoine,Claude,46,172.9,52.6,H,non,doctorat,Normandie,oui,oui,900,11067.686471018838
Le Roux,Bertrand,36,154.5,79.9,H,oui,master,Bretagne,oui,non,3926,8397.635297210916
Tanguy,Capucine,43,188.5,82.6,H,oui,bac+2,Île-de-France,oui,oui,3895,26587.64802891251
Jacob,Frédéric,71,164.2,52.7,F,non,bac+2,Auvergne-Rhône-Alpes,non,oui,3520,20473.405903254683
Vaillant,Élisabeth,53,174.2,71.6,F,non,doctorat,Île-de-France,non,oui,2964,30136.45369228426
Benard,Xavier,47,173.2,89.3,F,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,4053,22149.75359796247
Thierry,Christelle,70,175.4,82.7,H,oui,aucun,Auvergne-Rhône-Alpes,non,oui,3116,11077.851819339392
Morel,Colette,23,165.4,81.3,H,non,doctorat,Île-de-France,oui,oui,826,11336.095160109948
Fouquet,Michel,68,180.5,52.1,H,oui,aucun,Bretagne,oui,oui,2842,16802.498285165453
Joubert,Aurélie,62,161.5,78.3,F,non,bac,Hauts-de-France,non,oui,2459,500.0
Fischer,Monique,38,154.1,76.3,H,non,master,Provence-Alpes-Côte d’Azur,oui,oui,1806,11523.11035087328
Rivière,Caroline,60,178.8,70.0,F,non,bac+2,Occitanie,oui,oui,2974,9257.374798040342
Muller,Lucy,67,160.4,61.2,F,oui,bac+2,Corse,oui,non,1949,500.0
Courtois,Julien,22,178.6,95.2,F,oui,bac,Île-de-France,oui,oui,1533,4106.944642746513
Hamel,Michelle,42,180.8,37.5,H,non,aucun,Auvergne-Rhône-Alpes,oui,non,1066,500.0
Ruiz,Paul,66,160.4,49.7,F,non,master,Hauts-de-France,oui,non,599,500.0
Guillaume,Éléonore,32,174.1,66.8,F,non,master,Corse,non,oui,2955,9474.247463784697
Carlier,Gabriel,35,176.9,74.0,F,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,3289,12239.09481739935
Duval,Audrey,24,169.3,52.2,H,oui,aucun,Occitanie,oui,oui,3769,14619.37209977862
Gros,Nathalie,48,164.1,56.0,F,non,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,2286,11260.324605328304
Courtois,Élise,31,160.9,63.7,H,non,doctorat,Normandie,non,oui,2912,25981.04838944189
Normand,Thibault,35,173.5,56.5,F,oui,aucun,Normandie,non,oui,1914,500.0
Ledoux,Marc,30,180.7,77.4,F,oui,doctorat,Bretagne,non,oui,4990,39840.78414843303
Lemaire,Yves,24,181.8,87.2,H,oui,aucun,Corse,oui,oui,834,500.0
Cousin,Véronique,20,177.6,69.2,F,oui,aucun,Provence-Alpes-Côte d’Azur,non,oui,1838,12379.69438451604
Pruvost,Adélaïde,57,171.7,84.2,F,non,master,Provence-Alpes-Côte d’Azur,oui,non,3100,500.0
Bègue,Sabine,74,161.2,81.1,F,non,bac,Hauts-de-France,oui,oui,1734,500.0
Guillet,Claudine,36,172.2,65.4,F,oui,aucun,Hauts-de-France,non,non,2237,500.0
Lambert,Catherine,72,177.7,54.4,H,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,4834,31530.54416019779
Lefort,Hortense,75,151.8,61.0,F,oui,aucun,Occitanie,non,oui,2944,7668.029774146578
Marion,Claire,29,175.8,68.5,F,oui,bac,Île-de-France,non,non,2431,500.0
Paris,Bertrand,55,174.1,66.5,H,non,bac,Occitanie,oui,oui,4171,24604.591006439423
Neveu,Susanne,19,178.4,83.1,F,oui,doctorat,Hauts-de-France,oui,non,1340,500.0
Perret,Antoine,24,169.2,65.5,F,non,master,Occitanie,non,non,1293,500.0
Blin,Hortense,34,173.6,61.9,F,non,bac+2,Occitanie,oui,non,3286,500.0
Charles,Alexandria,37,159.3,95.8,F,non,aucun,Bretagne,oui,oui,1424,500.0
Maréchal,Jules,44,172.2,81.9,H,oui,bac+2,Occitanie,oui,oui,1815,15595.78444550093
Hubert,Anaïs,65,178.5,51.6,F,non,bac,Provence-Alpes-Côte d’Azur,oui,non,4242,500.0
Parent,Roger,42,170.1,61.1,H,non,doctorat,Occitanie,oui,oui,2140,15516.359490837867
Étienne,Josette,61,178.1,61.2,F,non,master,Normandie,non,oui,1600,10832.090658846058
Leroy,Victoire,20,167.8,52.3,F,oui,master,Occitanie,non,oui,4684,25499.09333268455
Leleu,Julie,18,164.3,82.5,F,oui,master,Hauts-de-France,non,non,2751,5694.4744969656995
Labbé,Isaac,60,160.2,69.9,H,non,master,Bretagne,oui,non,3440,500.0
Vallée,Daniel,18,168.1,87.9,F,oui,bac,Bretagne,oui,oui,3725,5599.882118447029
Grondin,Claire,37,179.2,63.1,H,non,bac+2,Île-de-France,oui,oui,1204,6251.700586218164
Valentin,Édouard,40,163.9,72.9,F,oui,aucun,Bretagne,oui,non,3154,500.0
Pons,Chantal,30,148.3,69.9,F,oui,bac+2,Corse,oui,oui,2689,500.0
Dupuis,Théophile,40,167.2,89.4,H,non,master,Normandie,oui,non,3006,500.0
Legrand,Marcelle,37,183.1,66.8,F,oui,doctorat,Normandie,non,non,3624,11972.514502646116
Simon,Alain,26,186.4,89.7,H,non,bac,Normandie,oui,oui,1189,500.0
Bouvier,Suzanne,23,167.5,64.8,F,non,doctorat,Hauts-de-France,non,non,3087,500.0
Boyer,Pénélope,71,176.9,57.4,F,oui,bac,Occitanie,non,oui,2581,14571.959138307928
Coulon,Maryse,61,149.8,91.6,F,non,bac+2,Normandie,non,oui,1885,9579.395254487456
Rousseau,Clémence,44,170.6,65.4,F,oui,doctorat,Île-de-France,non,oui,3875,31711.06288028963
Bouvier,Alex,26,141.6,69.8,F,oui,doctorat,Auvergne-Rhône-Alpes,oui,non,2373,500.0
Vallet,Stéphane,75,165.5,95.9,F,oui,master,Hauts-de-France,non,non,1435,500.0
Samson,Adrienne,47,177.7,75.3,F,oui,aucun,Île-de-France,non,non,4013,6253.732994532446
Dupont,Anaïs,59,163.3,59.0,H,non,doctorat,Provence-Alpes-Côte d’Azur,non,oui,3815,33237.42457679152
Moreno,Astrid,62,174.3,46.8,F,oui,aucun,Île-de-France,oui,oui,1852,1483.6241140270452
Allard,Julien,53,173.9,82.6,F,oui,bac,Hauts-de-France,non,non,1684,500.0
Prévost,Renée,64,140.9,77.8,H,non,doctorat,Corse,oui,oui,1035,500.0
Roussel,Agathe,27,149.8,27.5,H,oui,bac,Corse,oui,oui,3476,15274.467845716199
Renault,Frédéric,71,171.3,66.6,F,non,aucun,Provence-Alpes-Côte d’Azur,non,oui,4166,16365.84844311649
Pasquier,Denis,29,176.4,94.2,H,non,doctorat,Occitanie,oui,oui,828,2065.987774260807
Peltier,Noël,58,169.7,45.7,H,oui,bac,Corse,oui,oui,2224,6417.06450342615
Simon,Manon,62,167.5,79.4,H,non,master,Bretagne,non,non,2554,6182.211375707158
Marty,Théodore,55,176.2,80.6,F,non,bac+2,Normandie,non,non,5085,500.0
Munoz,Gérard,24,166.8,55.9,F,non,master,Hauts-de-France,oui,oui,2795,5213.484710149189
Cordier,Aurore,25,162.0,92.2,F,oui,doctorat,Bretagne,oui,non,2160,500.0
Boulanger,Christophe,75,164.3,62.9,F,oui,bac+2,Hauts-de-France,non,non,3362,3310.899522234664
Georges,André,47,168.4,60.4,F,oui,bac,Auvergne-Rhône-Alpes,oui,oui,4498,10510.549055039552
Boucher,Catherine,63,161.4,70.5,F,oui,bac,Hauts-de-France,non,non,3282,500.0
Garnier,William,54,153.7,77.2,F,non,bac,Bretagne,non,non,1233,500.0
Carre,Sébastien,22,178.2,55.6,F,non,master,Hauts-de-France,non,oui,3331,8658.79797691073
Valette,Raymond,38,181.1,82.9,F,non,aucun,Île-de-France,oui,non,2801,500.0
Schneider,Xavier,28,167.7,61.4,H,oui,aucun,Occitanie,non,oui,4265,15152.167104487937
Marques,Monique,32,163.0,54.4,H,oui,bac,Normandie,non,non,3298,500.0
Ribeiro,Bernadette,21,162.0,55.7,F,oui,aucun,Provence-Alpes-Côte d’Azur,non,non,767,500.0
Rémy,Julie,56,165.2,68.8,H,oui,bac+2,Provence-Alpes-Côte d’Azur,non,oui,2791,26668.647303784535
Bazin,Julie,58,179.5,77.9,H,oui,bac+2,Occitanie,non,non,2270,500.0
Olivier,Jeanne,32,168.0,77.7,H,oui,master,Corse,oui,oui,4027,11984.330102488188
Torres,Alphonse,58,171.3,63.0,H,oui,aucun,Hauts-de-France,oui,oui,1308,500.0
Lenoir,Théodore,44,155.5,80.0,H,non,bac,Occitanie,oui,non,3193,500.0
Marie,Noël,54,175.8,68.1,F,non,bac+2,Hauts-de-France,oui,oui,4188,10052.412561993066
Fischer,Patrick,58,165.2,84.3,F,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,non,2453,4120.804566701115
Barbe,Alain,37,163.9,78.9,H,oui,master,Corse,oui,non,2991,500.0
Perrier,Stéphanie,39,173.6,71.2,H,oui,bac+2,Bretagne,non,non,2454,2699.6642969647864
Pereira,Gabriel,22,193.9,87.8,H,non,aucun,Corse,non,oui,3367,1885.2711323611634
Barre,Agathe,21,171.1,85.1,H,non,bac+2,Île-de-France,oui,oui,3121,18080.746477173496
Lebreton,Olivier,34,170.3,65.4,H,non,aucun,Hauts-de-France,oui,oui,2402,500.0
Schmitt,Tristan,64,138.3,73.2,F,oui,bac,Occitanie,oui,non,1913,500.0
Turpin,Henriette,54,185.9,70.3,H,non,aucun,Normandie,oui,non,1073,500.0
Peltier,Constance,48,169.5,54.3,H,non,aucun,Provence-Alpes-Côte d’Azur,oui,oui,3068,2848.199334860092
Dupuis,Suzanne,32,172.9,84.4,F,non,master,Bretagne,oui,oui,1550,12689.700967675662
Ribeiro,Laure,21,170.3,49.5,H,oui,doctorat,Normandie,oui,oui,3341,29094.41620605927
Olivier,Thibaut,21,175.2,77.4,F,non,bac,Normandie,non,oui,2501,8510.278197216845
Maillot,Zoé,25,174.1,94.1,F,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,2157,33743.35162067789
Grondin,Monique,45,171.4,53.7,H,oui,bac,Provence-Alpes-Côte d’Azur,oui,oui,1458,7562.956110594824
Traore,Dominique,65,171.0,86.6,H,oui,bac,Île-de-France,oui,oui,2192,15362.135217897654
Gérard,Hugues,46,167.6,63.9,H,non,aucun,Auvergne-Rhône-Alpes,non,non,1858,500.0
Collin,Édith,74,172.9,47.5,H,non,bac,Normandie,non,non,4037,500.0
Clément,Robert,60,163.3,80.8,H,oui,bac+2,Corse,non,non,976,500.0
Techer,Édith,70,176.7,80.1,F,oui,master,Bretagne,non,non,2961,3908.2580383228733
Carpentier,Bertrand,36,160.1,73.7,H,non,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,1080,10024.479885751369
Devaux,Hortense,44,167.5,85.4,F,non,aucun,Corse,oui,non,3456,500.0
Wagner,Rémy,51,170.2,55.4,H,non,doctorat,Corse,oui,oui,3274,12594.899588084256
Michaud,Laure,70,170.2,35.2,H,oui,bac,Occitanie,non,non,3439,500.0
Hoarau,Arthur,19,169.8,88.0,F,oui,bac+2,Bretagne,non,oui,1185,15395.983674055655
Blondel,Martin,23,138.2,74.2,H,non,doctorat,Normandie,non,oui,2849,31125.70480319719
Lejeune,Susan,42,153.1,55.3,F,non,aucun,Corse,oui,oui,5806,500.0
Labbé,Nathalie,60,166.9,81.0,F,oui,bac+2,Île-de-France,non,non,1719,500.0
Noël,Marcelle,56,149.1,67.4,F,non,doctorat,Corse,oui,oui,2181,500.0
Cousin,Capucine,71,166.0,68.3,F,non,aucun,Provence-Alpes-Côte d’Azur,non,non,2817,500.0
Lamy,Zacharie,61,168.5,51.0,F,non,master,Bretagne,oui,non,3083,500.0
Louis,Juliette,47,150.5,39.2,H,oui,aucun,Bretagne,non,oui,3387,29788.67786262142
David,Édouard,33,175.1,69.1,F,non,doctorat,Normandie,oui,non,825,500.0
Schmitt,Andrée,41,162.9,66.1,F,non,doctorat,Île-de-France,oui,oui,584,8124.774349266042
Leroy,Guillaume,60,162.6,79.8,F,non,bac,Occitanie,non,oui,4212,25864.189025347438
Pelletier,Joséphine,18,165.8,81.3,F,oui,bac+2,Occitanie,oui,oui,500,1122.3983492595546
Lévêque,Sébastien,55,176.6,57.9,H,non,doctorat,Auvergne-Rhône-Alpes,oui,oui,2868,15658.65732795487
Gaillard,Audrey,34,167.5,89.8,F,non,master,Hauts-de-France,oui,non,1450,500.0
Meunier,Timothée,27,176.3,65.8,H,oui,aucun,Île-de-France,oui,non,2310,500.0
Lefort,Valérie,73,168.2,57.3,F,non,aucun,Corse,oui,non,2483,500.0
Deschamps,Valentine,34,169.4,73.6,F,oui,bac+2,Île-de-France,oui,oui,2601,23377.80994521932
De Oliveira,Antoinette,22,178.0,83.9,F,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,oui,1239,12378.462805933395
Traore,Corinne,54,178.7,52.2,F,non,aucun,Normandie,non,oui,3205,1680.5785580904708
Hoarau,Marie,38,176.2,41.3,F,non,master,Auvergne-Rhône-Alpes,non,non,2611,500.0
Clément,Suzanne,36,165.3,58.6,H,oui,bac+2,Île-de-France,non,non,4121,6682.234739289436
Perez,Camille,55,163.5,57.9,H,oui,doctorat,Corse,non,oui,2590,16584.48984364419
Deschamps,Aurélie,67,176.9,67.9,F,oui,master,Île-de-France,oui,oui,3899,24544.21198111544
Leroy,Honoré,59,175.3,37.3,H,oui,bac,Normandie,oui,non,1864,500.0
Morin,Denise,51,164.4,77.2,H,non,doctorat,Occitanie,non,oui,500,16557.94379505612
Charpentier,Théodore,71,195.5,78.0,F,oui,bac+2,Corse,non,oui,2678,11825.580313004823
